source_id,ra_deg,dec_deg,gmag
3073594737229183616,129.48224116245,-00.78939983051,10.897442
3073596558295314176,129.45118199955,-00.70504918835,9.917238
3073599444513241088,129.38774724022,-00.69639552226,11.656342
3073599478872981888,129.36882654397,-00.69500891977,9.821076
3073600062989399040,129.42039584381,-00.63651387929,10.630559
3073615799748770176,129.75784186183,-00.59159976658,9.745170
3073617036699339264,129.91336566087,-00.53589003688,10.093474
3073617066763233664,129.88575474108,-00.53692588153,9.620406
3073618063195645056,129.83041752004,-00.50883841567,11.885433
3073618338073551616,129.90423547468,-00.49617164639,11.835328
3073620369593996288,129.50320204386,-00.65348966246,10.517477
3073628512851963648,129.74654622629,-00.51726121995,11.985819
3073637510808295936,128.98530436293,-00.84272323952,10.918133
3073641260314879616,128.91965790417,-00.76254149167,11.839248
3073645417843353728,129.21871530216,-00.70353448139,11.119199
3073645482267592960,129.18504784694,-00.70499124320,11.433561
3073646238181833856,129.24471355747,-00.64079807746,11.717465
3073647479427487744,129.28305697253,-00.64882128491,11.809138
3073649055680378624,129.30112072981,-00.57920447345,11.965029
3073650430069913856,129.14011270478,-00.59656397791,11.899236
3073650949761082880,129.04268374464,-00.60596646674,9.346141
3073652148056831360,129.17034470833,-00.55314892810,10.345657
3073653183144061056,129.14637079145,-00.51528371636,11.262549
3073658886860665088,128.75962237734,-00.60697125110,11.625312
3073664865455115008,129.03478896758,-00.47373807204,11.437580
3073664934174592256,129.01767670222,-00.45833510203,10.522099
3073667339356284160,128.96508590255,-00.48084676876,8.187926
3073668095270432000,128.96137465642,-00.43648456449,11.778788
3073668743810242816,128.88932433652,-00.42922036860,11.981984
3073668812529719808,128.93922580635,-00.43959896172,7.999202
3073671767471630336,129.37901490749,-00.56071635396,9.997293
3073671771762496896,129.37909363140,-00.56068072660,10.281006
3073674898498674176,129.42310992263,-00.46376822448,11.403637
3073677784716706432,129.32016351454,-00.40227170970,10.877249
3073678227098249472,129.36659989956,-00.43617782783,8.241154
3073678746789364608,129.42993215534,-00.38955634137,9.837523
3073681628711621888,129.54718138579,-00.37539496138,9.631331
3073684721088071680,129.64113640484,-00.23957663302,11.514139
3073691421237781888,129.26791977089,-00.35541613634,11.163554
3073694895866355456,129.08684409674,-00.29318189746,10.152431
3073695029010093440,129.04876269765,-00.29521952028,11.928591
3073699362632336000,129.32032314143,-00.22185505898,11.870966
3073700599582946816,129.47131509171,-00.16781597108,10.184227
3073705409946282240,129.40903734969,-00.08288450483,11.546821
3073713587564085376,132.21382790006,-02.19714589066,9.820531
3073717160976868736,132.31291570726,-02.13339560008,10.824167
3073717435854770944,132.38717721672,-02.12357996792,11.302309
3073717470214512896,132.34113659633,-02.14464408534,11.831285
3073720459511752704,132.27775705594,-02.09533327482,11.889019
3073721112346784896,132.21974664147,-02.10535951378,9.212204
3073724376521944704,132.02532782776,-02.21331955545,11.617371
3073729255604714368,131.91998030829,-02.10217458433,10.807387
3073729697986438016,131.96520259416,-02.08050521279,10.108678
3073730591339634944,131.93296468181,-02.05601336015,8.773905
3073762648974861312,132.47731423479,-01.78064804865,11.984275
3073762889493030144,132.39703919318,-01.80624819434,9.518662
3073763267450151680,132.40969059637,-01.77112551487,11.976729
3073763855861164928,132.43888499958,-01.73169938788,11.712039
3073772858112611200,132.47149839442,-01.68650539054,8.961126
3073773201709998080,132.43033450917,-01.66107076867,11.521379
3073780520335439104,131.87464911685,-01.94823548693,11.594414
3073783234753825280,131.72737988824,-01.92159218106,9.749481
3073784093748238592,131.81229797858,-01.89702576039,5.275390
3073787804598857728,132.03984994317,-01.81934244382,10.816371
3073788624940376320,132.10799025391,-01.79863697295,11.620102
3073789621370139392,132.05633364280,-01.78135597942,11.923801
3073790549083078272,131.94258388362,-01.81641015773,11.564648
3073791274932439168,131.97137999084,-01.78628555401,9.656264
3073792752401175680,132.03126539013,-01.74507632015,11.806568
3073795153288023040,131.66438922731,-01.88115084625,11.704722
3073807144836700416,131.84577844930,-01.63991172752,9.438508
3073808794104141952,131.75288124447,-01.63897666853,11.047281
3073809657391775488,131.74077141125,-01.61470910223,10.892815
3073819449919074432,132.22274725461,-01.59475670939,11.226531
3073821885164456704,132.43176661193,-01.55831166040,11.803397
3073824049830890368,132.50359777540,-01.48604197379,11.543777
3073826283210738688,132.34347626660,-01.48208525557,11.852477
3073828791471637504,132.31556849454,-01.44192722129,11.687031
3073834701346641536,131.91976290750,-01.52229791184,11.289085
3073845146707096960,132.09292876148,-01.29913984715,10.360710
3073845425879997568,132.21443521732,-01.31319349914,10.616252
3073845559023957888,132.16381817848,-01.31336886279,11.891662
3073941731932481664,132.29961189131,-01.14110395299,11.609460
3073942968883062656,132.38434701437,-01.10558321975,11.692271
3073988431111631360,131.49569476545,-01.75180084074,10.508987
3073999662450552448,131.75823175614,-01.50373298859,11.230847
3074006809276852864,131.36055370279,-01.55285411075,11.597025
3074009936012322816,131.37640816021,-01.45756587777,11.712409
3074010352624718592,131.24685943199,-01.54455803776,10.947402
3074013273202465536,131.34881669680,-01.41970744055,11.568007
3074015987621788672,131.41404773031,-01.42308155719,11.531421
3074016949694446080,131.59676531633,-01.38367179615,11.327994
3074017117197637504,131.57030714005,-01.38159757369,11.556062
3074019110062463360,131.39234165195,-01.38800994688,11.508439
3074021175942147840,131.40386600100,-01.27648591747,11.943120
3074027669932785152,131.92949053890,-01.29184726994,11.194930
3074027803076271872,131.74873727600,-01.41491719659,11.984866
3074030934107933824,131.85282489436,-01.25582035083,11.807511
3074032716518851712,132.01126433890,-01.27496069999,11.105743
3074033167490909312,132.06081725772,-01.26300653770,11.435832
3074041791785268352,131.72505434482,-01.26051808028,11.518607
3074050828396440192,131.86692559160,-01.09767072385,8.217456
3074057043213601664,131.88842995941,-00.97793221833,11.999198
3074058074005751680,131.85574327728,-00.95039229412,11.209936
3074059796288124928,131.08842306333,-01.42982298310,10.739202
3074066045464482944,131.15740339003,-01.26677997593,9.882580
3074066840034471424,131.13540883565,-01.26278639140,11.727166
3074068244488323712,131.33435094422,-01.26783973732,11.734938
3074072165793908864,131.19811272090,-01.22078585283,10.723999
3074072646829509120,131.25615174184,-01.19954981762,11.126388
3074073711982130816,131.20270200829,-01.16849677356,9.891937
3074075601768569984,131.26669952913,-01.09274530940,10.675185
3074077903870248704,130.94391092661,-01.25647879623,10.871887
3074079484418203264,131.00339873732,-01.22594657367,10.574156
3074079892439509248,131.00341848851,-01.18983345693,11.899909
3074082435060147968,130.87797595468,-01.15984092799,11.572386
3074083225334130048,130.97320305796,-01.13859537713,10.746977
3074087524596950656,131.18245396804,-01.08090784512,11.951981
3074089861059174272,131.03779477249,-01.05897361777,10.630569
3074090097281337472,131.12541782751,-01.04406845070,9.750231
3074090131641075968,131.10123750640,-01.04514724730,9.522417
3074096320689103232,131.53738323027,-01.07760418646,11.079477
3074096355049657088,131.55505655877,-01.07079664237,11.462674
3074103738098044032,131.61043849550,-00.98910960270,10.110954
3074105013703677952,131.76616431295,-00.92642307562,11.221939
3074107212726958976,131.59482160736,-00.92621923982,11.274722
3074109166936702080,131.66345352063,-00.88543845499,11.922616
3074112469766986240,131.25651945254,-00.99893455851,11.276949
3074112568550241408,131.26256431795,-00.98667082597,10.952270
3074117658087467392,131.25000418421,-00.84947232708,10.779555
3074117898605639680,131.21281510433,-00.83505605222,11.201393
3074124869336573952,131.38953374322,-00.78373612488,11.962499
3074126660338881664,131.40482050885,-00.68460511546,8.254708
3074128103447881472,131.45429940172,-00.66041636057,10.740221
3074130027593548032,132.23105165059,-01.08966296333,11.862295
3074134116402418176,132.15582695292,-01.04484979677,6.081062
3074137135763859712,132.13697076866,-00.94592643253,11.972190
3074147065728249984,132.01687931470,-00.97685006662,11.088248
3074147615484061824,132.06104797575,-00.94252300700,11.645562
3074148921154119424,132.12604444487,-00.93515870107,11.285678
3074150231119597824,132.03918907625,-00.88481935071,11.990016
3074151085817636736,131.94239256948,-00.93820929680,11.859341
3074155247642605056,132.01501579404,-00.76450453193,11.553184
3074162630689719552,132.25017812349,-00.68229755174,9.530678
3074163940655166976,132.15295680971,-00.64132076465,11.018042
3074186137046132224,132.27831632037,-00.65962077335,11.916487
3074186480643519616,132.24108183000,-00.63653455181,11.840002
3074200155819465216,131.86197412469,-00.82962828636,9.793660
3074200190179308800,131.86004361089,-00.81936863504,11.786045
3074204828743895680,131.70903808584,-00.77830015342,9.536898
3074205889600324480,131.74913253783,-00.67807991323,9.685932
3074205928255507584,131.82982505746,-00.74009098800,10.989542
3074206027039279488,131.83730102879,-00.71356979314,11.012261
3074209325574160896,131.96884626424,-00.67509608016,11.447316
3074209325574161024,131.96626083702,-00.67612379283,11.638773
3074213276944069760,131.97798527518,-00.59527096071,10.483300
3074214964866652160,132.03389949118,-00.55616808584,11.058798
3074219843949535232,131.81972142962,-00.59993804388,10.845701
3074222420929945216,131.52766621401,-00.62732688314,11.336200
3074224203340688512,131.73366423559,-00.53428757725,10.195401
3074225100989367552,131.60443156076,-00.49939080537,10.747109
3074225650745331840,131.64936269260,-00.47511233344,9.986937
3074226681537453184,131.88457023739,-00.51391896203,8.851295
3074242555735687040,132.10823681954,-00.37357193989,11.549038
3074252790643186560,132.07529149176,-00.38170794753,11.727922
3074253757011431936,132.01817133251,-00.35995663256,11.894747
3074255543717630976,132.07749108285,-00.31276721402,9.556505
3074255848659898240,132.07493434265,-00.27971082740,10.781782
3074835261222965632,130.86890224801,-01.06529597632,8.387547
3074835707900147712,130.89527082721,-01.04641341504,11.946958
3074836704332560000,130.87804536835,-01.00575604353,11.693684
3074837116649393024,130.67719159393,-01.09814854329,11.606666
3074839826773279872,130.83354987407,-00.99087896316,11.843234
3074842923445137408,130.88708332705,-00.95569628891,11.659502
3074847493290337408,130.87216971599,-00.89059245617,11.079433
3074849069542353792,130.99870010643,-00.80157748832,11.175005
3074852711675165312,130.67969710529,-00.94071648262,10.298539
3074853433229669120,130.75431443862,-00.87599057863,10.540715
3074853712403003904,130.68060388002,-00.88759608072,11.474928
3074857178441150208,130.56655987774,-00.85801163849,10.473613
3074857354535275520,130.60747092305,-00.82579458454,11.172887
3074857423254747008,130.65454113512,-00.83814059308,10.933110
3074859106881917056,130.76207925850,-00.87518834129,11.254293
3074862852093380608,130.81942073898,-00.71967992415,10.825229
3074863917245363072,130.67784975383,-00.75924122293,11.419190
3074865081180970880,130.69697212534,-00.73986137294,9.669599
3074871510747406080,131.15342163620,-00.74438381080,10.965412
3074872438461138688,131.05817710645,-00.78189368501,11.948541
3074873263094071168,131.07272075109,-00.73148426603,11.333932
3074882986899995136,131.21196689083,-00.56650623847,11.774597
3074886388514132608,131.00097992256,-00.66707003593,11.917975
3074889167357024768,131.00786407106,-00.57937339938,11.538606
3074889201716763264,130.98750351156,-00.57931887787,11.828408
3074895798786527104,131.07876762291,-00.50634206331,11.879333
3074897314910885248,131.23838016364,-00.44529626777,11.702847
3074898032169518592,131.17808248084,-00.41567765362,11.385355
3074898994242194560,131.02720418492,-00.47553330277,11.695496
3074899372199315712,131.09631557619,-00.44324082705,8.831412
3074908138228450688,130.41230146670,-00.74496408776,11.340379
3074915250694401280,130.67000564353,-00.61266082727,10.272239
3074918858466795008,130.62099595031,-00.54449344377,10.982535
3074921023130350080,130.24750784441,-00.69644182205,8.217073
3074928509257257472,130.22886143373,-00.52406989380,9.080906
3074928719711737856,130.20823841745,-00.50793599689,11.502896
3074932739801103744,130.48267127938,-00.46979978488,11.531292
3074932980319275136,130.45251545324,-00.46091307875,9.904246
3074933770593245440,130.51763302976,-00.37396366446,10.803067
3074935557300485888,130.34582573127,-00.41880743701,11.391496
3074940367662994688,130.78439847236,-00.45890853982,11.492507
3074945178026363648,130.76639315625,-00.40195728495,10.941075
3074945899580872576,130.73157910789,-00.39949236153,10.190782
3074947755006831104,131.00430567948,-00.37346418977,11.463024
3074947926804421888,130.97643736789,-00.36400587105,10.049213
3074950293331575040,131.00820727450,-00.32657211485,11.684246
3074952256132449664,130.90905886347,-00.29641480656,9.138788
3074961288447657472,130.48025884275,-00.32293423024,11.789039
3074963075154782848,130.66850181417,-00.23044872249,11.636000
3074965652135159424,130.82221131078,-00.19733376640,10.693081
3074970290699108736,130.66730729898,-00.14964481380,10.670926
3074972081701483264,130.79670006753,-00.07159465027,11.640502
3074983214256937216,131.69136515208,-00.35341453526,7.297316
3074988604439678208,131.55170299738,-00.25548841910,8.409040
3074988810598109184,131.66927036933,-00.27519952741,9.436389
3074994617393893888,131.31542590213,-00.29893149636,8.610712
3074995205806678784,131.36947714659,-00.24957656846,10.634405
3074997297453471488,131.19885295947,-00.27213276955,9.221208
3074998538700278400,131.35256538082,-00.21770298915,9.000136
3075011178787782912,131.92695662319,-00.18273778042,11.133169
3075011629760522752,131.95572902944,-00.14725654801,11.316050
3075015478052273536,131.82378879082,-00.11711883686,11.507862
3075027194722026880,131.69484962442,-00.05284141832,10.198514
3075029118867358592,131.80432020886,-00.00555044266,9.110895
3075031970725538688,131.51592315028,+00.00206993521,11.711701
3075032962862693376,131.67323731307,+00.03483451141,11.972151
3075035402404116096,131.84147360128,+00.05731104962,11.921853
3075052071172528768,131.12632574721,-00.05409825675,11.311947
3075052135595902336,131.15698007729,-00.04359467271,11.382221
3075066326167847296,130.93222923610,-00.01758240194,11.655702
3075067429976653696,130.88590017411,+00.01728218264,11.589715
3075070964733308544,131.15342836185,+00.06339202407,11.007409
3075073129396839552,131.28453912590,+00.15135652199,11.553685
3075076771529091072,131.14876057516,+00.17259819673,11.954235
3075079142351059072,131.49549136584,+00.04645301181,11.602085
3075085193960270208,131.40137948911,+00.18619953118,11.542753
3075085224024742016,131.41680120365,+00.20253994657,10.697968
3075085430183171968,131.41489673708,+00.20769159503,10.788867
3075086460975322112,131.51217268825,+00.23512386216,11.883443
3075092168987136000,131.57550842474,+00.24253533476,11.546484
3075097082429751680,131.34705351993,+00.19772384045,6.275263
3075100209165936128,131.33034182494,+00.30533346136,9.227130
3075101922857584768,131.27898358177,+00.32023884390,9.489111
3075102442548949760,131.17573675125,+00.31181867550,8.907973
3075103885657934464,131.35834407080,+00.36953113520,10.072146
3075106870659906688,131.44778854728,+00.39751570257,11.433808
3075107321631758336,131.44507095259,+00.41083466626,11.292674
3075110036052200704,131.38046553370,+00.40898878239,11.765048
3075110959468771328,131.38266691414,+00.43941438570,10.887486
3075111547880684800,131.42658524655,+00.48212423568,11.792881
3075111887181706240,131.38676090724,+00.51333385016,11.595008
3075117041141702784,130.24483887004,-00.45418735679,10.182234
3075117870071200768,130.13438032862,-00.42566031528,9.118513
3075118488546489088,130.16020795364,-00.38112982143,10.516984
3075131747109723648,129.91360140165,-00.42768143731,11.487986
3075137141588642560,129.84760289206,-00.27558260154,10.657575
3075137145884367104,129.84789681811,-00.27476087551,10.788153
3075139752928756480,129.82814972028,-00.21969923086,10.160279
3075140135181593600,129.93277586125,-00.18891778463,9.482695
3075141475211375232,130.12615636542,-00.21263170981,11.302998
3075143021399598720,130.15513134452,-00.19350111694,9.952229
3075143395061019264,130.22698372821,-00.16147025700,10.969960
3075151783132941824,130.49866566146,-00.19953121606,10.589823
3075156623560283776,130.49759543228,-00.07577834125,11.564147
3075156795358975744,130.43237921956,-00.07675671645,11.316756
3075159544138045568,130.52666198230,-00.08081222444,11.226812
3075165630107489664,130.63373151801,+00.08151727119,10.430936
3075171157730363904,130.34520076849,+00.04282959693,11.702194
3075175560071800704,130.26074593370,+00.12237330235,10.494571
3075180675377885568,130.39023585014,+00.13283947976,11.539618
3075182874401135616,130.48133919457,+00.20228527541,10.319690
3075185485740523648,129.77762544891,-00.20993574996,10.338594
3075190055585722752,129.58402094939,-00.15907032315,11.044783
3075194110034843648,129.92252306319,-00.08032788066,11.870388
3075195763598726400,129.96037522396,-00.04760765942,11.873907
3075201085063752064,129.86034850496,+00.06701710495,11.975409
3075202085789895552,129.55067535057,-00.14083356733,10.432391
3075217066636496512,129.65958881334,+00.18326913032,11.797138
3075221391667853696,130.06448638933,+00.09735201158,11.987944
3075224380965090688,129.97699726959,+00.11850968716,11.860996
3075229985897374720,130.20761193978,+00.22644330444,11.357596
3075230226415538432,130.25342657291,+00.25684235592,10.951763
3075232283704903296,130.30382749150,+00.32814953547,11.227619
3075232700316691840,130.31781444468,+00.35138805596,11.079448
3075234040346508416,130.11256858594,+00.27309375373,11.324489
3075234143425717888,130.15314329402,+00.29341675710,11.632738
3075238060435844352,129.97231660732,+00.23536180821,11.253006
3075239499249964416,130.00376247305,+00.24369363168,11.493634
3075242419827723008,129.87002001373,+00.30215422255,11.713387
3075245688297824256,129.93902144486,+00.41357750345,11.743155
3075247028327545600,130.12196475574,+00.37938972903,11.777562
3075247951745596160,130.10359452269,+00.42130044131,11.035493
3075257611127144832,130.92069252679,+00.12188762193,11.602904
3075259049940552704,130.82788980654,+00.18432205072,11.956189
3075263864599524608,130.96558210090,+00.18617332191,11.572523
3075264517434552320,130.98137891073,+00.22271571630,11.594941
3075273347887287936,130.61593386836,+00.22977744680,11.025083
3075274477464268288,130.58755671193,+00.27444173542,11.252954
3075278123890925952,130.49759139472,+00.29748187094,9.368204
3075281250627096576,130.78067490904,+00.30041213605,11.164641
3075283484010076800,130.88369438334,+00.39745918513,11.376363
3075290214223250688,131.17279053359,+00.33424305383,11.505657
3075291421109690880,131.05846740321,+00.36300477230,11.174826
3075292447606243200,131.22460172794,+00.41211460396,10.839049
3075303236564088320,131.22126382853,+00.53936173117,11.962628
3075303687536196224,131.23951393197,+00.57815737814,11.779521
3075310658267574528,131.06161621409,+00.59140608834,8.685280
3075312071312390400,130.87785661773,+00.53996353429,10.815462
3075314201616162944,130.86657290152,+00.66781917586,11.856800
3075316018386759040,130.97759035473,+00.69257072254,10.133232
3075325261156192512,130.43130901546,+00.31587466546,11.604175
3075328735785535616,130.48962895429,+00.44564698369,9.609753
3075332476702629120,130.46760449730,+00.51654357975,11.825815
3075333129536276992,130.39429161749,+00.52109258540,11.918580
3075333614869048064,130.44822095081,+00.55416735613,10.955907
3075339486089253248,130.56269078957,+00.61930616784,11.698955
3075344850502133760,130.23274964388,+00.57504366706,11.437657
3075349076750560384,130.18180491025,+00.63648005654,11.665359
3075351615076897280,130.42397404852,+00.60753913611,10.955915
3075352890681504256,130.41243648321,+00.67507586261,10.355310
3075359758334881920,130.38996381168,+00.83605241957,11.689599
3075364332474438144,130.85154060560,+00.76339496802,8.524208
3075365943087791872,130.66235408711,+00.72704276757,11.579007
3075366699002033280,130.70923108554,+00.79237333421,10.969045
3075367076959156992,130.76780149661,+00.76059997694,11.367822
3075380481551391104,130.66437836535,+00.84926798376,11.965246
3075966413874331776,126.55477461257,-02.16882334647,11.782786
3075967620761159168,126.70903279475,-02.21117154217,10.770566
3075967826919584512,126.73349287875,-02.18361546234,9.440577
3075970781857074176,126.79752392804,-02.10055363966,8.866205
3075988232308188032,126.60148034294,-01.96550164860,11.646781
3075992016175255296,126.55143627138,-01.88855938948,11.052797
3075993867305284352,126.93333174153,-02.06113380253,11.606805
3075994966816910464,126.88491527280,-02.02679288451,9.734950
3075997097120686720,126.94052201449,-01.95787082493,9.808369
3075998471510221952,126.80068383734,-01.97591933517,11.843447
3076000949707340160,126.94721287644,-01.88249807787,10.784753
3076001873124316928,126.87604680640,-01.84544199473,11.242310
3076008611928987776,127.00449754855,-01.77398248905,11.157514
3076009711440605440,127.14301077313,-01.73915374900,10.641791
3076009917599034624,127.14822483389,-01.70842239330,11.875917
3076010394339251072,127.08475955161,-01.71736397994,11.957543
3076011596930276736,126.71384408842,-01.91439191072,10.168381
3076011596930561280,126.71903282268,-01.91815091474,9.344942
3076015067263848704,126.80127742326,-01.76994632801,10.667527
3076020358663378816,126.92841293082,-01.74611891887,11.369524
3076025997956430080,126.76475775736,-01.63373342266,9.601322
3076071318451362688,126.59513790361,-01.58717543013,11.800205
3076073380035639424,126.73549025271,-01.58644819853,9.718063
3076074239029099392,126.71187324743,-01.55438540176,10.062655
3076077400125037440,126.65069901632,-01.53199682418,11.653751
3076078735859489152,126.57669663246,-01.48683075625,11.865139
3076079526133471232,126.74645795825,-01.47608832283,11.737755
3076091208444512768,126.62968761234,-01.41770562154,9.432998
3076099940113750016,127.30829141715,-01.71850848056,11.814319
3076100936546147072,127.26436887618,-01.70772147045,10.749503
3076101069689234688,127.28853318205,-01.68981113458,10.613024
3076101726820144512,127.37399168350,-01.67600062529,10.327097
3076103685325220352,127.17512249509,-01.70342497806,10.749812
3076105712549690752,127.15188035105,-01.59912345156,11.333019
3076106605902968576,127.34400163082,-01.56640782241,11.539089
3076106812062440576,127.28991616914,-01.56272880840,10.977537
3076108560112194688,127.43097368595,-01.58105641805,10.627626
3076110793495367808,127.53157672957,-01.50772239664,11.815306
3076113782792588160,127.32562563794,-01.49464550470,11.575514
3076114474282927616,127.32695739508,-01.45879472401,11.982895
3076117528003908480,127.13599173763,-01.57526906890,10.782118
3076122441446657408,126.94407789391,-01.50987421521,11.547905
3076123407816085760,126.98929240578,-01.43809047659,10.309983
3076125636902317312,127.09630463596,-01.35182675993,11.942884
3076128389976950528,127.35217583034,-01.34827682428,11.619502
3076135773025159424,127.59000946722,-01.41847149929,11.506137
3076135811680604672,127.60327406503,-01.40695143107,11.208428
3076136258357162624,127.64184036432,-01.39230865774,11.875675
3076140549028790144,127.53700214291,-01.32168440202,10.214684
3076142748052043008,127.62428915397,-01.24626916696,11.710389
3076143607045504384,127.76162643130,-01.31033837108,11.827049
3076160550692012288,127.45531319043,-01.07142838123,8.809732
3076164085449561088,127.73606099571,-01.01880649114,11.891728
3076165635933278976,127.51166444240,-01.07446828805,11.245477
3076170033979942784,126.89333724580,-01.44577459127,10.195007
3076170686814957696,126.94992770863,-01.39413941011,8.731550
3076171717607114624,126.91190933538,-01.37575548940,10.842607
3076173401234277504,126.96905241032,-01.33070568133,9.758801
3076174294587500288,126.84275773746,-01.36771202620,11.681543
3076177833640535936,126.86331144509,-01.24830994786,11.941962
3076182059888302208,127.11862035162,-01.19058895190,11.729465
3076188313360752000,126.77861177194,-01.23904716497,11.082831
3076189275434509056,126.71660697054,-01.21553295371,7.301689
3076191130859279488,126.83489539148,-01.17107145193,11.658953
3076196250460278272,126.92152923932,-01.15301691133,11.259685
3076196284820012544,126.93736527071,-01.14806614075,11.392817
3076198037166482816,126.87463740078,-01.08551372487,11.253219
3076198376467867904,127.02020527220,-01.08754127360,11.248763
3076199789513133568,126.97783762902,-01.02687675948,10.277841
3076200992103982592,126.86474727816,-01.07045410765,11.140597
3076202847529850240,126.92506959880,-00.99874646585,11.141562
3076203255550713216,126.95223788607,-00.99307890624,11.737879
3076203878322001920,126.89073152361,-00.97665837446,10.673650
3076205390150618880,127.30487791401,-01.15127582618,10.791871
3076215113956541824,127.37713727310,-00.96009065034,6.446238
3076215556337616128,127.41335448907,-00.94287275297,11.419204
3076217587857655040,127.53465272166,-00.86770891431,11.882988
3076221156974968448,127.46645948108,-00.81254171585,11.937322
3076221676666551936,127.36681430685,-00.81563346176,10.407257
3076233766998378496,127.32455498140,-00.78020132859,11.861302
3076236172180064128,127.22580979240,-00.77264954396,11.930478
3076391100241076480,126.70604958351,-00.95761708861,11.041625
3076392783867736960,126.86272362065,-00.87426947405,10.055353
3076398212706396800,126.74382516882,-00.77573346122,11.921793
3076417935196220416,126.88759519648,-00.78670816967,11.170958
3076418832845228928,127.07310791433,-00.75912119256,11.792958
3076418832845229056,127.06369352919,-00.75022626314,10.963309
3076422990373577728,126.93204041873,-00.69275470497,11.610987
3076425013302321920,127.06472195899,-00.71506424926,11.960483
3076426834368452096,127.10412215978,-00.60982185458,10.736629
3076428655434584320,127.16533451701,-00.57697184121,11.477599
3076431030552341888,127.02514822699,-00.55644496113,9.192541
3076444667072660864,127.02732206484,-00.49171017422,11.566820
3076446247620623232,126.98767682742,-00.42625587000,11.302145
3076524970077356544,128.04654846876,-01.03626616813,11.608769
3076529333765203712,127.94695666786,-00.97066933109,11.670805
3076529917879671168,128.00807837044,-00.93161224024,10.691071
3076531837729585536,128.10643965286,-00.95295280381,9.921008
3076532151262612352,128.16611482543,-00.93252723542,8.809167
3076532838457369472,128.19911157016,-00.93361494420,11.842237
3076533761874088448,128.22226058315,-00.90200205408,10.766198
3076534861386561536,128.09239202107,-00.93762671685,9.007077
3076534865683070976,128.09209678628,-00.93737500736,11.997959
3076535243639085440,128.09632195938,-00.92738902460,9.845919
3076539980987579008,127.80692270649,-00.96633534457,9.825002
3076542253025760896,127.92915619789,-00.88179394865,11.874919
3076542699702395136,127.82572710600,-00.88806332264,10.329355
3076545066228853248,127.65542198741,-00.87445879717,11.427825
3076548364763734912,127.95200437438,-00.83809498093,11.752566
3076551289636895488,128.00787440446,-00.75416986705,11.464637
3076554931769157504,127.97889176138,-00.68699893630,11.747975
3076555958265906048,127.90266223980,-00.65686266479,11.973157
3076557126496177920,128.32183141343,-00.84045156245,11.177712
3076560154449288576,128.39751720831,-00.75076437067,7.517301
3076571351427853184,128.34236872080,-00.58638375675,9.682879
3076571385787591936,128.36635475015,-00.58952189295,11.629594
3076572725817385856,128.53618591869,-00.53236288808,9.157671
3076573829625119872,128.49930774328,-00.49241621230,10.980115
3076581629285780736,128.19342256208,-00.51870142097,10.690086
3076582110322135680,128.12154778176,-00.53463152447,11.807582
3076583205537588864,128.33574837928,-00.56896460931,11.603335
3076584545567383680,128.25445053323,-00.51185373333,9.583246
3076585477576435584,128.41961696819,-00.49375415695,11.117990
3076585576359533184,128.39826380352,-00.48438012117,10.958072
3076587603584097536,128.25083383916,-00.49842263822,10.418245
3076592551387275904,127.68411710713,-00.82762626158,10.517030
3076593380316542464,127.56886911126,-00.81564858551,11.924645
3076594170590488704,127.70507840674,-00.78405753578,9.723612
3076594273669703296,127.70561156268,-00.78314925281,10.655733
3076595167022914432,127.66422127005,-00.77791863997,11.179499
3076597709644597376,127.44843144255,-00.74380568696,11.136137
3076603172841855872,127.86698264121,-00.63847246034,11.444587
3076603202906161024,127.85169628772,-00.63364374043,11.864693
3076604272353488512,127.82272221071,-00.59343655623,9.101587
3076605062627524608,127.70976706035,-00.66375705576,9.114907
3076607532233192960,127.77444543711,-00.56277249095,11.644964
3076611350459405568,127.46117949807,-00.62761373327,11.628827
3076612312532070784,127.57064769743,-00.60947189175,10.031917
3076617118601090944,127.48604162954,-00.50106486731,11.520518
3076617122895444352,127.48493612070,-00.50296863868,9.342761
3076622345576892160,127.72953324487,-00.39626713101,11.186150
3076622723532793856,127.51916872831,-00.49814970400,11.223695
3076624402864529280,127.52717630124,-00.41657242376,11.601624
3076641346510903424,128.01217421800,-00.31991568363,10.791930
3076642411662775808,128.05373134271,-00.22954946321,10.478153
3076642617821353216,128.17611719159,-00.26418108831,10.918762
3076643545534136832,128.09840894094,-00.25398259371,11.941703
3076644335808105856,128.16708479538,-00.18148319422,11.125340
3076648871293623552,127.85892212767,-00.24731146002,9.904153
3076650344466995968,127.67264365206,-00.30498413020,10.547096
3076652410346694656,127.73644073063,-00.23858372793,11.626712
3076657014551585920,127.98617661192,-00.15469112890,11.848047
3076658010984440320,127.91445583635,-00.18307641077,8.027792
3076659144855390336,127.84363722416,-00.15417094027,9.932961
3076664539334287488,128.75795403742,-00.49428036114,11.160289
3076664951651143040,128.76780020340,-00.45448027725,11.743902
3076668417688753152,128.60632735482,-00.42323126025,11.966917
3076669933813220096,128.62277243263,-00.40204699350,10.109619
3076674606737602048,128.87937429811,-00.30878121982,10.134187
3076674808600083840,128.87630859517,-00.28259482901,11.526653
3076676530882968192,128.71936260410,-00.32857088299,10.810493
3076683196672236160,128.52603034699,-00.31083594045,11.930713
3076685258256547072,128.43440894952,-00.28266353853,10.221796
3076685425759240448,128.35561427174,-00.30813304647,7.918539
3076691404353710080,128.81607657439,-00.16660541816,11.778898
